doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_has_verbal_bc,B_tokens,B_pos_tags,B_token_count,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,B_has_content,warnings,keep?
Gos254,Gos254.s657,If-prij-06008,jaz seveda .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s657.mp3,jaz seveda,PRON PART,Gos254.s658,Mm-prij-06007,aha .,https://nl.ijs.si/project/gos20/Gos254/Gos254.s658.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos255,Gos255.s250,Tf-soro-10524,"si ti lahko misliš , veš , ker to otrok ne premišlja , ker te teža naprej potegne , ne .",https://nl.ijs.si/project/gos20/Gos255/Gos255.s250.mp3,si ti lahko misliš veš ker to otrok ne premišlja ker te teža naprej potegne ne,PRON PRON ADV VERB VERB SCONJ DET NOUN PART VERB SCONJ PRON NOUN ADV VERB PART,Gos255.s251,Jm-soro-05614,"ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos255/Gos255.s251.mp3,0,ja ja ja,PART PART PART,3,1,ja,ja,PART,root,agreement,0,0,OK,
Gos256,Gos256.s69,Bf-sode-07099,ni ?,https://nl.ijs.si/project/gos20/Gos256/Gos256.s69.mp3,ni,VERB,Gos256.s70,Af-sode-07098,ne .,https://nl.ijs.si/project/gos20/Gos256/Gos256.s70.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,1,0,A_IS_QUESTION,
Gos256,Gos256.s84,Bf-sode-07099,"znaš , kaj , to je bilo oni dan , noben ni smel biti frej .",https://nl.ijs.si/project/gos20/Gos256/Gos256.s84.mp3,znaš kaj to je bilo oni dan noben ni smel biti frej,VERB PRON DET AUX VERB DET NOUN DET AUX VERB AUX ADJ,Gos256.s85,Af-sode-07098,aja .,https://nl.ijs.si/project/gos20/Gos256/Gos256.s85.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos256,Gos256.s85,Af-sode-07098,aja .,https://nl.ijs.si/project/gos20/Gos256/Gos256.s85.mp3,aja,INTJ,Gos256.s86,Bf-sode-07099,eee .,https://nl.ijs.si/project/gos20/Gos256/Gos256.s86.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Gos257,Gos257.s121,Af-prij-07149,"ker t- , mislim , meni je tudi to čar , ne , eee , v- , vsak si poišče tisto progo , ki mu paše .",https://nl.ijs.si/project/gos20/Gos257/Gos257.s121.mp3,ker t- mislim meni je tudi to čar ne eee v- vsak si poišče tisto progo ki mu paše,SCONJ X VERB PRON AUX PART DET NOUN PART INTJ X DET PRON VERB DET NOUN SCONJ PRON VERB,Gos257.s122,Cf-prij-07151,mhm .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s122.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos257,Gos257.s136,Af-prij-07149,"č- , ko to stran odpreš , to točno , mislim , tako kakor so slike , tako , taka so res stanovanja , veš , ni ti tisto , da so slike stare dvajset let ali pa ne vem koliko nazaj .",https://nl.ijs.si/project/gos20/Gos257/Gos257.s136.mp3,č- ko to stran odpreš to točno mislim tako kakor so slike tako taka so res stanovanja veš ni ti tisto da so slike stare dvajset let ali pa ne vem koliko nazaj,X SCONJ DET NOUN VERB DET ADV VERB ADV SCONJ VERB NOUN ADV DET AUX ADV NOUN VERB VERB PRON DET SCONJ AUX NOUN ADJ NUM NOUN CCONJ CCONJ PART VERB DET ADV,Gos257.s137,Bm-prij-07150,ja .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s137.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos257,Gos257.s137,Bm-prij-07150,ja .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s137.mp3,ja,PART,Gos257.s138,Cf-prij-07151,mhm .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s138.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos257,Gos257.s143,Af-prij-07149,pol si pa še dodatno ležišče namestiš v spalnico ali pa v dnevno sobo .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s143.mp3,pol si pa še dodatno ležišče namestiš v spalnico ali pa v dnevno sobo,DET PRON CCONJ PART ADJ NOUN VERB ADP NOUN CCONJ CCONJ ADP ADJ NOUN,Gos257.s144,Cf-prij-07151,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos257/Gos257.s144.mp3,0,mhm mhm,INTJ INTJ,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos257,Gos257.s145,Af-prij-07149,tukaj imaš pa dve spalnici .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s145.mp3,tukaj imaš pa dve spalnici,ADV VERB CCONJ NUM NOUN,Gos257.s146,Cf-prij-07151,mhm .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s146.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos257,Gos257.s154,Cf-prij-07151,"aja , to so tile .",https://nl.ijs.si/project/gos20/Gos257/Gos257.s154.mp3,aja to so tile,INTJ DET AUX DET,Gos257.s155,Bm-prij-07150,mhm .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s155.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos257,Gos257.s158,Af-prij-07149,"drugače so pa v termi- , v terminu počitnic zmeraj sami Slovenci dol .",https://nl.ijs.si/project/gos20/Gos257/Gos257.s158.mp3,drugače so pa v termi- v terminu počitnic zmeraj sami Slovenci dol,ADV VERB CCONJ ADP X ADP NOUN NOUN ADV ADJ PROPN ADV,Gos257.s159,Bm-prij-07150,aja .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s159.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos257,Gos257.s162,Bm-prij-07150,"dvajsetega , ja , k s-",https://nl.ijs.si/project/gos20/Gos257/Gos257.s162.mp3,dvajsetega ja k s-,ADJ PART ADP X,Gos257.s163,Cf-prij-07151,mhm .,https://nl.ijs.si/project/gos20/Gos257/Gos257.s163.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos258,Gos258.s71,Am-prij-07167,"glej , po , zdaj po tej ta novi diplomi pač se kao pogovarjaš tako , deset minut je nekje zagovor , deset , petnajst , no , nekaj , tako vse skupaj , ne .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s71.mp3,glej po zdaj po tej ta novi diplomi pač se kao pogovarjaš tako deset minut je nekje zagovor deset petnajst no nekaj tako vse skupaj ne,VERB ADP ADV ADP DET DET ADJ NOUN PART PRON PART VERB ADV NUM NOUN AUX ADV NOUN NUM NUM PART DET ADV DET ADV PART,Gos258.s72,Bm-prij-07168,"ja , ja , ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s72.mp3,0,ja ja ja ja ja,PART PART PART PART PART,5,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos258,Gos258.s73,Am-prij-07167,"ti ma- , okej , razen pač tvojo predstavitev deset do petnajst , pol pa še pogovora toliko , ne .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s73.mp3,ti ma- okej razen pač tvojo predstavitev deset do petnajst pol pa še pogovora toliko ne,PRON X ADV CCONJ PART DET NOUN NUM ADP NUM DET CCONJ PART NOUN DET PART,Gos258.s74,Bm-prij-07168,mhm .,https://nl.ijs.si/project/gos20/Gos258/Gos258.s74.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos258,Gos258.s77,Am-prij-07167,"zag- , zagovora ne , zaradi tega , ker je samo dvajset procentov .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s77.mp3,zag- zagovora ne zaradi tega ker je samo dvajset procentov,X NOUN PART ADP DET SCONJ AUX PART NUM NOUN,Gos258.s78,Bm-prij-07168,"aha , aha .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s78.mp3,0,aha aha,INTJ INTJ,2,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos258,Gos258.s79,Am-prij-07167,"ocena je osemdeset , dvajset , ne .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s79.mp3,ocena je osemdeset dvajset ne,NOUN AUX NUM NUM PART,Gos258.s80,Bm-prij-07168,"aha , aha , aha .",https://nl.ijs.si/project/gos20/Gos258/Gos258.s80.mp3,0,aha aha aha,INTJ INTJ INTJ,3,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos259,Gos259.s24,Im-prij-06580,kar se tiče tega .,https://nl.ijs.si/project/gos20/Gos259/Gos259.s24.mp3,kar se tiče tega,PRON PRON VERB DET,Gos259.s25,Dm-prij-06581,ja .,https://nl.ijs.si/project/gos20/Gos259/Gos259.s25.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos259,Gos259.s26,Dm-prij-06581,"ko se , eee , raz- , razdeli na , na dva , pol pa je sigurno ceneje .",https://nl.ijs.si/project/gos20/Gos259/Gos259.s26.mp3,ko se eee raz- razdeli na na dva pol pa je sigurno ceneje,SCONJ PRON INTJ X VERB ADP ADP NUM DET CCONJ VERB ADV ADV,Gos259.s27,Im-prij-06580,"ja , tako .",https://nl.ijs.si/project/gos20/Gos259/Gos259.s27.mp3,0,ja tako,PART ADV,2,1,ja,ja,PART,discourse,agreement,0,0,OK,
Gos260,Gos260.s231,Dm-znan-07550,"[name:personal] ja , baje , baje .",https://nl.ijs.si/project/gos20/Gos260/Gos260.s231.mp3,[name:personal] ja baje baje,PROPN PART PART PART,Gos260.s232,Cf-znan-07540,mhm .,https://nl.ijs.si/project/gos20/Gos260/Gos260.s232.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos262,Gos262.s121,Af-prij-00507,"so hoteli tam za avtobusno zadaj , kjer je oni , eem .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s121.mp3,so hoteli tam za avtobusno zadaj kjer je oni eem,AUX VERB ADV ADP ADJ ADV SCONJ VERB DET INTJ,Gos262.s122,Bf-prij-00508,mhm .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s122.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos262,Gos262.s123,Af-prij-00507,"eee , kjer je ona zelenica .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s123.mp3,eee kjer je ona zelenica,INTJ SCONJ VERB DET NOUN,Gos262.s124,Bf-prij-00508,ja .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s124.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos262,Gos262.s129,Af-prij-00507,"veš , tam bi pa mogel priti samo z namenom .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s129.mp3,veš tam bi pa mogel priti samo z namenom,VERB ADV AUX CCONJ VERB VERB PART ADP NOUN,Gos262.s130,Bf-prij-00508,aha .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s130.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos262,Gos262.s131,Af-prij-00507,"veš , saj to bojo take stojnice , ki se jih bo dalo prestavljati , ne .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s131.mp3,veš saj to bojo take stojnice ki se jih bo dalo prestavljati ne,VERB CCONJ DET AUX DET NOUN SCONJ PRON PRON AUX VERB VERB PART,Gos262.s132,Bf-prij-00508,aha .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s132.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos262,Gos262.s136,Af-prij-00507,"pol , če se bo pa recimo prijelo , pa jo lahko itak daš kam , kamor koli , če veš , da greš ti po sir , greš po sir , ne .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s136.mp3,pol če se bo pa recimo prijelo pa jo lahko itak daš kam kamor koli če veš da greš ti po sir greš po sir ne,DET SCONJ PRON AUX CCONJ VERB VERB CCONJ PRON ADV PART VERB ADV SCONJ PART SCONJ VERB SCONJ VERB PRON ADP NOUN VERB ADP NOUN PART,Gos262.s137,Bf-prij-00508,"ja , ja .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s137.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos262,Gos262.s138,Af-prij-00507,"tule pa pač ne veš , da boš k- , mmm , kaj kupil , pa s- , greš mimo pa morda kupiš , ne .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s138.mp3,tule pa pač ne veš da boš k- mmm kaj kupil pa s- greš mimo pa morda kupiš ne,ADV CCONJ PART PART VERB SCONJ AUX X INTJ PRON VERB CCONJ X VERB ADV CCONJ PART VERB PART,Gos262.s139,Bf-prij-00508,mhm .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s139.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos262,Gos262.s150,Bf-prij-00508,"kaj , mislim .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s150.mp3,kaj mislim,PRON VERB,Gos262.s151,Af-prij-00507,ja .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s151.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos262,Gos262.s165,Af-prij-00507,"in edino tam , no , kamor pridejo .",https://nl.ijs.si/project/gos20/Gos262/Gos262.s165.mp3,in edino tam no kamor pridejo,CCONJ PART ADV PART SCONJ VERB,Gos262.s166,Bf-prij-00508,mhm .,https://nl.ijs.si/project/gos20/Gos262/Gos262.s166.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos263,Gos263.s262,Mm-otro-01079,"pol sem pa jaz rekel , da grem domov po avto pa po cote , da",https://nl.ijs.si/project/gos20/Gos263/Gos263.s262.mp3,pol sem pa jaz rekel da grem domov po avto pa po cote da,DET AUX CCONJ PRON VERB SCONJ VERB ADV ADP NOUN CCONJ ADP NOUN PART,Gos263.s263,Af-star-01083,ja .,https://nl.ijs.si/project/gos20/Gos263/Gos263.s263.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos263,Gos263.s270,Mm-otro-01079,"ja , z vozička dol pa",https://nl.ijs.si/project/gos20/Gos263/Gos263.s270.mp3,ja z vozička dol pa,PART ADP NOUN ADV CCONJ,Gos263.s271,Af-star-01083,ja .,https://nl.ijs.si/project/gos20/Gos263/Gos263.s271.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s66,Tm-prij-01081,"eee , malo smo že peli , je bila tako navdušena .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s66.mp3,eee malo smo že peli je bila tako navdušena,INTJ DET AUX PART VERB AUX AUX ADV ADJ,Gos264.s67,Bf-prij-01082,mhm .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s67.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos264,Gos264.s69,Tm-prij-01081,"a veš kaj , malega otroka ima .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s69.mp3,a veš kaj malega otroka ima,ADV VERB PRON ADJ NOUN VERB,Gos264.s70,Bf-prij-01082,aha .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s70.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos264,Gos264.s71,Tm-prij-01081,"pa zdaj so eno staro hišo v Mislinji kupili , je pa ob- , obnavljajo in , in je kar veliko , mmm , saj je čisto logično ali .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s71.mp3,pa zdaj so eno staro hišo v Mislinji kupili je pa ob- obnavljajo in in je kar veliko mmm saj je čisto logično ali,CCONJ ADV AUX DET ADJ NOUN ADP PROPN VERB VERB CCONJ X VERB CCONJ CCONJ AUX ADV DET INTJ CCONJ AUX ADV ADJ CCONJ,Gos264.s72,Bf-prij-01082,aha .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s72.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos264,Gos264.s76,Bf-prij-01082,a tako praviš ti .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s76.mp3,a tako praviš ti,PART ADV VERB PRON,Gos264.s77,Tm-prij-01081,"ja , mhm .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s77.mp3,0,ja mhm,PART INTJ,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s85,Bf-prij-01082,"dečki , dečki .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s85.mp3,dečki dečki,NOUN NOUN,Gos264.s88,Tm-prij-01081,ja .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s88.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s100,Tm-prij-01081,"ja , za k- , in da- , glih , ker tudi [name:personal] danes ni bilo .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s100.mp3,ja za k- in da- glih ker tudi [name:personal] danes ni bilo,PART ADP X CCONJ X ADV SCONJ PART PROPN ADV AUX VERB,Gos264.s101,Bf-prij-01082,aha .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s101.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos264,Gos264.s107,Tm-prij-01081,"on je pa rad pel , ampak on je tako fušal , a veš , pa na glas pel pa fušal .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s107.mp3,on je pa rad pel ampak on je tako fušal a veš pa na glas pel pa fušal,PRON AUX CCONJ ADV VERB CCONJ PRON AUX ADV VERB PART VERB CCONJ ADP NOUN VERB CCONJ VERB,Gos264.s108,Bf-prij-01082,ja .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s108.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s109,Bf-prij-01082,"eee , poznamo to , poznamo , ja .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s109.mp3,eee poznamo to poznamo ja,INTJ VERB DET VERB PART,Gos264.s110,Tm-prij-01081,ja .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s110.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s116,Bf-prij-01082,"eee , [name:surname] ja , okej .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s116.mp3,eee [name:surname] ja okej,INTJ PROPN PART ADV,Gos264.s117,Tm-prij-01081,"eem , eem .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s117.mp3,0,eem eem,INTJ INTJ,2,1,eem,eem,INTJ,root,filler,0,0,OK,
Gos264,Gos264.s121,Bf-prij-01082,fajn .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s121.mp3,fajn,ADJ,Gos264.s122,Tm-prij-01081,ja .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s122.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos264,Gos264.s123,Bf-prij-01082,"o , [name:personal] pa že , tako , sto let nisem videla , ej .",https://nl.ijs.si/project/gos20/Gos264/Gos264.s123.mp3,o [name:personal] pa že tako sto let nisem videla ej,INTJ PROPN CCONJ PART ADV NUM NOUN AUX VERB INTJ,Gos264.s124,Tm-prij-01081,mhm .,https://nl.ijs.si/project/gos20/Gos264/Gos264.s124.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos266,Gos266.s148,Af-prij-01100,napor je .,https://nl.ijs.si/project/gos20/Gos266/Gos266.s148.mp3,napor je,NOUN AUX,Gos266.s149,Dm-prij-01099,ja .,https://nl.ijs.si/project/gos20/Gos266/Gos266.s149.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos266,Gos266.s156,Af-prij-01100,"vaa , kako dober sok .",https://nl.ijs.si/project/gos20/Gos266/Gos266.s156.mp3,vaa kako dober sok,INTJ ADV ADJ NOUN,Gos266.s157,Dm-prij-01099,ja .,https://nl.ijs.si/project/gos20/Gos266/Gos266.s157.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos268,Gos268.s205,Vf-prij-06002,"ja , včeraj zjutraj je prišel , ko mene ni bilo .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s205.mp3,ja včeraj zjutraj je prišel ko mene ni bilo,PART ADV ADV AUX VERB SCONJ PRON AUX VERB,Gos268.s206,Tf-prij-06001,aha .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s206.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s209,Vf-prij-06002,ma ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s209.mp3,ma ja,PART PART,Gos268.s211,Tf-prij-06001,eh .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s211.mp3,0,eh,INTJ,1,1,eh,eh,INTJ,root,surprise,0,0,OK,
Gos268,Gos268.s215,Tf-prij-06001,"zdajle gledam , si že pila , eee , Frutiq ?",https://nl.ijs.si/project/gos20/Gos268/Gos268.s215.mp3,zdajle gledam si že pila eee Frutiq,ADV VERB AUX PART VERB INTJ PROPN,Gos268.s216,Vf-prij-06002,ne .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s216.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,1,0,A_IS_QUESTION,
Gos268,Gos268.s217,Tf-prij-06001,"od Fructala voda , samo da pač , eee , z okusom , ampak da ni nič drugega kakor sama voda pa sadje .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s217.mp3,od Fructala voda samo da pač eee z okusom ampak da ni nič drugega kakor sama voda pa sadje,ADP PROPN NOUN PART SCONJ PART INTJ ADP NOUN CCONJ SCONJ VERB DET ADJ SCONJ ADJ NOUN CCONJ NOUN,Gos268.s218,Vf-prij-06002,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s218.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos268,Gos268.s226,Tf-prij-06001,"pa nič se ne zrediš od njega , ziher .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s226.mp3,pa nič se ne zrediš od njega ziher,CCONJ ADV PRON PART VERB ADP PRON ADV,Gos268.s227,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s227.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s229,Tf-prij-06001,ziher ne .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s229.mp3,ziher ne,ADV PART,Gos268.s230,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s230.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s238,Vf-prij-06002,pa vsak to reče .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s238.mp3,pa vsak to reče,CCONJ DET DET VERB,Gos268.s239,Tf-prij-06001,aha .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s239.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s240,Tf-prij-06001,"ja , pa dobro , saj pa lahko pogledaš gor , kaj piše , je ful razlika med to vodo pa katero ono z okusom , veš .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s240.mp3,ja pa dobro saj pa lahko pogledaš gor kaj piše je ful razlika med to vodo pa katero ono z okusom veš,PART CCONJ ADJ CCONJ CCONJ ADV VERB ADV PRON VERB AUX ADV NOUN ADP DET NOUN CCONJ DET DET ADP NOUN VERB,Gos268.s241,Vf-prij-06002,ja ?,https://nl.ijs.si/project/gos20/Gos268/Gos268.s241.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos268,Gos268.s241,Vf-prij-06002,ja ?,https://nl.ijs.si/project/gos20/Gos268/Gos268.s241.mp3,ja,PART,Gos268.s242,Tf-prij-06001,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s242.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos268,Gos268.s246,Tf-prij-06001,sedem .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s246.mp3,sedem,NUM,Gos268.s247,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s247.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s248,Tf-prij-06001,to je malo .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s248.mp3,to je malo,DET VERB DET,Gos268.s249,Vf-prij-06002,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s249.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos268,Gos268.s249,Vf-prij-06002,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s249.mp3,ja,PART,Gos268.s250,Tf-prij-06001,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s250.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s258,Tf-prij-06001,"ma ja , samo so vse , samo vse , kar je , so , je cuker .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s258.mp3,ma ja samo so vse samo vse kar je so je cuker,PART PART PART AUX DET PART DET PRON VERB AUX AUX NOUN,Gos268.s260,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s260.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s266,Vf-prij-06002,"aam , prej sva govorili ko sem južino kuhala , menda ene pet minut , če",https://nl.ijs.si/project/gos20/Gos268/Gos268.s266.mp3,aam prej sva govorili ko sem južino kuhala menda ene pet minut če,INTJ ADV AUX VERB SCONJ AUX NOUN VERB PART ADV NUM NOUN SCONJ,Gos268.s267,Tf-prij-06001,aha .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s267.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s272,Vf-prij-06002,"ja , saj .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s272.mp3,ja saj,PART CCONJ,Gos268.s273,Tf-prij-06001,aha .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s273.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s278,Vf-prij-06002,"ja , to je pa že [name:personal] tudi rekla .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s278.mp3,ja to je pa že [name:personal] tudi rekla,PART DET AUX CCONJ PART PROPN PART VERB,Gos268.s279,Tf-prij-06001,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s279.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos268,Gos268.s289,Vf-prij-06002,"moj se nič več ne dere , ker ga nimam več v sobi .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s289.mp3,moj se nič več ne dere ker ga nimam več v sobi,DET PRON ADV PART PART VERB SCONJ PRON VERB PART ADP NOUN,Gos268.s290,Tf-prij-06001,aja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s290.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
